HCPCS Code,HCPCS Description,HCPCS Drug Indicator,Place of Service,Number of Providers,Number of Services,Number of Unique Beneficiary/Provider Interactions,Number of Distinct Medicare Beneficiary/Per Day Services,Average Submitted Charge Amount,Average Medicare Allowed Amount,Average Medicare Payment Amount,Average Medicare Standardized Payment Amount
43270,"Destruction of growths on esophagus, stomach, and/or upper small bowel using an endoscope",N,O,130,273,236,273,1610.46,444.72,343.34,336.98
43273,Examination of common bile and/or pancreatic ducts using an endoscope,N,F,1296,7215,6295,7213,446.86,126.13,98.44,98.59
43273,Examination of common bile and/or pancreatic ducts using an endoscope,N,O,9,12,12,12,286.34,123.35,91.37,100.58
43274,Placement of stent pancreatic or bile duct using an endoscope,N,F,4771,40775,34921,37125,1544.83,455.41,354.21,349.58
43274,Placement of stent pancreatic or bile duct using an endoscope,N,O,61,91,87,88,1435.64,468.60,355.85,360.50
43275,Removal of foreign body or stent from pancreatic or bile duct using an endoscope,N,F,2968,13174,12739,13160,1318.22,354.82,274.22,274.36
43275,Removal of foreign body or stent from pancreatic or bile duct using an endoscope,N,O,31,44,44,44,1201.76,366.71,271.57,277.70
43276,Replacement of stent pancreatic or bile duct using an endoscope,N,F,2501,13533,9495,12082,1671.40,481.24,373.31,367.45
43276,Replacement of stent pancreatic or bile duct using an endoscope,N,O,29,46,41,45,1578.11,484.57,378.74,370.18
43277,Balloon dilation of pancreatic or bile duct using an endoscope,N,F,1864,6623,5932,6470,1285.64,289.13,224.15,218.63
43277,Balloon dilation of pancreatic or bile duct using an endoscope,N,O,10,13,13,13,1171.46,369.83,289.95,294.33
43278,"Destruction of mass on gallbladder, pancreatic, liver, and bile ducts using an endoscope",N,F,240,462,406,462,1570.23,249.82,194.23,168.98
43279,Repair of muscle to lower esophagus and stomach using an endoscope,N,F,783,1271,1269,1271,3784.72,943.79,725.86,731.21
43280,Repair of muscle at esophagus and stomach using an endoscope,N,F,2174,4462,4435,4458,2967.25,835.10,645.19,663.18
43280,Repair of muscle at esophagus and stomach using an endoscope,N,O,24,27,27,27,2942.89,832.55,651.67,616.87
43281,Repair of hernia of muscle at esophagus and stomach using an endoscope,N,F,4112,14575,14509,14557,4355.68,1161.33,898.06,907.21
43281,Repair of hernia of muscle at esophagus and stomach using an endoscope,N,O,31,33,33,33,3453.03,1188.94,907.89,968.83
43282,Repair of hernia of muscle at esophagus and stomach with implantation of mesh using an endoscope,N,F,2571,7913,7881,7908,4619.71,1362.68,1056.79,1058.43
43282,Repair of hernia of muscle at esophagus and stomach with implantation of mesh using an endoscope,N,O,9,15,15,15,5178.85,1652.89,1295.87,1329.31
43283,Lengthening of esophagus using an endoscope,N,F,260,590,588,589,545.60,135.18,104.90,106.57
43289,Esophagus procedure using an endoscope,N,F,419,1045,1035,1038,7759.94,1373.61,1073.04,1077.77
43300,Repair and reconstruction of defect of esophagus,N,F,43,56,55,56,2267.74,413.66,324.31,312.22
43305,Repair of esophageal defect with repair of abnormal drainage tract,N,F,64,73,68,72,3696.39,888.01,693.53,664.40
43310,Repair of esophageal defect with repair of abnormal drainage tract,N,F,39,40,40,40,4005.88,1110.65,869.53,867.77
43312,Repair of esophageal defect with repair of abnormal drainage tract,N,F,26,33,28,33,4234.21,1124.30,877.72,828.14
43320,Repair of muscle at lower esophagus and stomach,N,F,31,35,35,35,3604.81,1087.20,851.72,862.60
43325,Repair of muscle at lower esophagus and stomach,N,F,60,78,78,78,3176.51,866.72,652.79,683.82
43327,Repair of muscle at lower esophagus and stomach,N,F,193,225,225,225,2114.28,595.36,462.96,463.37
43328,Repair of muscle at lower esophagus and stomach,N,F,52,72,72,72,3016.83,782.50,604.08,615.88
43330,Repair of esophagus,N,F,51,56,56,56,2764.38,953.73,746.57,784.10
43331,Repair of esophagus,N,F,50,63,63,63,3738.85,1032.14,808.21,817.25
43332,Repair of paraesophageal hernia,N,F,1113,1600,1593,1599,3032.33,854.45,660.81,671.20
43333,Repair of paraesophageal hernia with mesh implant,N,F,327,432,432,432,3321.09,948.54,736.87,743.68
43334,Repair of paraesophageal hernia,N,F,192,297,295,297,3548.92,972.57,753.63,747.24
43335,Repair of paraesophageal hernia with mesh implant,N,F,48,67,67,67,3580.73,977.01,765.62,748.34
43336,Repair of paraesophageal hernia,N,F,72,102,102,102,3567.49,1096.44,857.36,882.59
43338,Lengthening of esophagus,N,F,68,138,137,138,357.89,99.83,78.09,79.48
43340,Partial removal of esophagus and stomach,N,F,18,18,18,18,5424.09,1032.80,808.55,796.70
43341,Partial removal of esophagus and stomach,N,F,10,12,11,12,6405.67,858.09,669.62,615.15
43352,Relocation of esophagus,N,F,45,50,49,50,3293.30,738.52,578.23,528.78
43360,Repositioning of remnant stomach to esophagus,N,F,49,58,55,58,6894.13,1697.60,1305.15,1308.42
43361,Repositioning of remnant stomach to esophagus,N,F,31,37,37,37,8463.03,1785.80,1398.99,1170.34
43405,Tying or stapling of perforation at junction of esophagus and stomach,N,F,32,34,34,34,3607.71,920.83,721.58,712.54
43410,Suture of wound or injury to esophagus,N,F,73,73,73,73,2671.20,746.95,584.85,551.45
43415,Suture of wound or injury to esophagus,N,F,246,260,258,259,5888.81,2068.00,1618.23,1595.01
43420,Repair of abnormal drainage tract of esophagus,N,F,33,37,36,37,3198.29,874.81,658.59,696.10
43425,Repair of abnormal drainage tract of esophagus,N,F,29,31,30,31,3677.56,965.55,741.57,746.63
43450,Dilation of esophagus,N,F,4645,106758,101315,106756,641.53,150.27,116.41,123.52
43450,Dilation of esophagus,N,O,352,2035,1851,2035,394.04,85.85,64.99,68.58
43453,Dilation of esophagus,N,F,408,2776,2536,2776,749.40,160.80,124.54,127.89
43453,Dilation of esophagus,N,O,19,158,137,158,1042.99,328.26,249.60,505.79
43460,Control of esophageal bleeding,N,F,58,63,63,63,676.49,208.66,160.69,151.14
43496,Relocation of upper small bowel,N,F,11,13,13,13,12703.07,1047.76,819.02,821.49
43499,Esophagus procedure,N,F,259,687,650,686,4117.44,910.56,711.17,714.36
43500,Removal of foreign body from stomach,N,F,315,337,335,337,2184.19,557.17,431.83,431.05
43501,Suture of bleeding stomach ulcer,N,F,393,422,420,420,3094.85,1095.72,852.95,862.66
43502,Suture of stomach laceration,N,F,39,39,39,39,3771.53,1161.71,909.58,951.72
43520,Severing of muscle at stomach outlet to upper small bowel,N,F,115,189,188,189,2369.29,349.27,268.77,257.62
43605,Biopsy of stomach,N,F,179,271,268,271,1875.17,515.28,400.21,407.13
43610,Removal of stomach ulcer or growth,N,F,882,986,970,970,2809.36,680.64,528.08,532.18
43611,Removal of malignant growth of stomach,N,F,663,823,813,814,3385.61,847.84,660.75,641.92
43620,Removal of stomach with upper small bowel attachment to esophagus,N,F,100,102,102,102,5179.51,1469.33,1147.87,1129.99
43621,Removal of stomach with lower small bowel attachment to esophagus,N,F,519,629,628,629,6546.51,1863.06,1439.20,1417.32
43622,Removal of stomach with intestinal pouch attachment to esophagus,N,F,58,66,66,66,7711.81,1886.17,1455.08,1416.44
43631,Partial removal of stomach,N,F,851,1010,1007,1010,3884.19,1080.90,839.38,844.04
43632,Partial removal of stomach,N,F,1401,1702,1691,1702,5118.53,1658.80,1291.56,1277.53
43633,Removal of end portion of stomach with attachment to small bowel,N,F,1088,1409,1399,1406,5231.58,1493.53,1162.18,1157.63
43634,Partial removal of stomach,N,F,38,40,40,40,5222.88,1654.51,1268.17,1307.51
43635,Partial removal of stomach with severing of vagus nerve,N,F,206,219,218,218,496.44,92.06,71.39,74.27
43640,Severing of vagus nerve to stomach,N,F,152,166,166,166,2962.00,798.65,622.73,638.15
43644,Bypass operation of stomach using an endoscope,N,F,1560,7040,7003,7006,5382.19,1240.89,956.87,970.74
43644,Bypass operation of stomach using an endoscope,N,O,13,16,16,16,5768.79,1095.02,854.98,845.40
43645,Bypass operation of stomach with reconstruction of small bowel using an endoscope,N,F,93,319,318,318,5406.62,1372.26,1069.39,1047.88
43647,Implantation or replacement of neurostimulator electrodes in upper stomach using an endoscope,N,F,99,191,191,191,2449.62,623.29,484.93,488.64
43648,Revision or removal of neurostimulator electrodes in upper stomach using an endoscope,N,F,27,33,33,33,1924.08,318.98,242.06,254.11
43651,Incision of vagus nerves in stomach using an endoscope,N,F,40,51,51,51,1931.55,348.52,271.89,263.19
43652,Incision of vagus nerves of stomach using an endoscope,N,F,15,22,22,22,4402.23,463.21,344.66,372.06
43653,Creation of stomach feeding tube using an endoscope,N,F,1284,1923,1897,1918,1896.95,489.74,381.29,385.17
43659,Stomach procedure using an endoscope,N,F,1715,3455,3408,3431,4551.07,1055.94,827.36,829.17
43659,Stomach procedure using an endoscope,N,O,23,212,133,212,417.70,97.65,74.67,74.67
43752,Insertion of nasal or oral stomach tube using fluoroscopic guidance,N,F,5730,10830,10367,10800,199.19,41.04,31.84,32.55
43752,Insertion of nasal or oral stomach tube using fluoroscopic guidance,N,O,23,41,40,41,220.96,41.70,31.53,31.90
43753,Insertion of stomach tube and aspirations of gastric contents,N,F,1539,2612,2519,2610,129.76,22.94,17.85,17.18
43753,Insertion of stomach tube and aspirations of gastric contents,N,O,19,21,21,21,154.85,22.00,17.07,17.47
43754,Diagnostic insertion of stomach tube and aspiration of gastric contents,N,F,44,64,64,64,233.50,34.68,26.47,26.05
43755,Diagnostic insertion of stomach tube and multiple aspirations of gastric contents,N,F,12,41,41,41,440.76,62.75,47.64,46.48
43756,Diagnostic insertion of small bowel tube and specimen collection using imaging guidance,N,F,7,22,22,22,311.21,50.43,39.54,41.54
43757,Diagnostic insertion of small bowel tube and multiple specimen collection using imaging guidance,N,F,17,52,52,52,1108.50,120.07,92.95,94.08
43760,"Change of stomach feeding, accessed through the skin",N,F,21270,45382,41074,45333,517.04,47.89,36.61,36.29
43760,"Change of stomach feeding, accessed through the skin",N,O,3006,11710,8184,11704,800.57,444.43,343.41,354.77
43761,Repositioning of stomach feeding tube,N,F,1311,2538,2306,2536,363.75,100.12,77.70,78.15
43761,Repositioning of stomach feeding tube,N,O,60,117,90,117,257.25,114.20,89.02,91.14
43770,Insertion of adjustable stomach reduction device using an endoscope,N,F,193,486,485,486,4967.22,812.82,631.47,649.71
43770,Insertion of adjustable stomach reduction device using an endoscope,N,O,2,14,14,14,3190.57,1084.76,841.43,902.15
43771,Revision of stomach reduction device using an endoscope,N,F,92,104,104,104,4452.01,1040.58,804.65,804.11
43772,Removal of stomach reduction device using an endoscope,N,F,115,137,137,137,2435.19,647.78,502.26,506.38
43773,Replacement of stomach reduction device using an endoscope,N,F,43,47,46,47,4039.32,1001.77,782.09,766.96
43774,Removal of stomach reduction device and port beneath the skin using an endoscope,N,F,1407,3221,3218,3218,4186.84,643.32,495.53,496.98
43774,Removal of stomach reduction device and port beneath the skin using an endoscope,N,O,11,14,14,14,2748.82,598.44,461.89,457.62
43775,Stomach reduction procedure with partial removal of stomach using an endoscope,N,F,2413,16809,16765,16769,5676.27,753.72,582.63,583.03
43775,Stomach reduction procedure with partial removal of stomach using an endoscope,N,O,31,36,36,36,7273.00,827.82,646.55,642.46
43800,Repair of muscle of stomach outlet into upper small bowel,N,F,549,646,642,646,2330.26,534.18,414.96,414.65
43810,Removal of end portion of stomach with attachment to upper small bowel,N,F,43,45,45,45,2478.18,556.83,426.55,448.62
43820,Partial removal of stomach,N,F,1519,1903,1899,1903,3325.62,1016.49,790.61,785.59
43825,Partial removal of stomach and severing of vagus nerve,N,F,64,68,68,68,2877.30,956.54,745.16,760.41
43830,"Insertion of stomach feeding tube, open procedure",N,F,3656,5567,5517,5565,1907.03,517.94,403.34,400.37
43830,"Insertion of stomach feeding tube, open procedure",N,O,12,12,12,12,1457.15,702.50,549.60,545.28
43832,"Creation of stomach feeding tube, open procedure",N,F,405,673,663,672,2680.91,752.59,586.49,568.53
43840,"Suture of perforated ulcer, wound, or injury of stomach or upper small bowel",N,F,4682,6241,6155,6210,3511.31,1158.81,901.69,910.30
43843,Reduction of size of upper stomach,N,F,22,23,23,23,2926.82,897.02,703.27,676.15
43845,Partial removal of stomach,N,F,74,180,179,179,6745.58,1408.42,1080.88,1130.00
43846,Partial removal of stomach,N,F,110,163,163,163,5455.59,1180.21,910.03,925.32
43847,Partial removal of stomach,N,F,16,22,22,22,4517.86,1194.63,934.02,899.19
43848,"Revision of upper stomach bypass, open procedure",N,F,225,308,306,308,7559.25,1420.05,1101.95,1089.64
43850,Revision of attachment of stomach and small bowel,N,F,27,27,27,27,4036.42,1261.49,987.12,985.47
43860,Revision of attachment of stomach to small bowel,N,F,532,668,659,667,4571.17,1258.54,973.75,982.54
43865,Revision of attachment of stomach to small bowel,N,F,22,24,24,24,5022.28,1473.17,1118.50,1188.29
43870,Closure of skin opening to stomach,N,F,878,1010,997,1009,1944.15,562.74,437.61,437.82
43870,Closure of skin opening to stomach,N,O,18,19,19,19,1583.87,647.56,500.26,551.21
43880,Closure of abnormal drainage tract from stomach to large bowel,N,F,168,186,180,186,3838.39,1303.12,1017.32,1029.60
43881,"Replacement of stimulator electrodes in upper stomach, open procedure",N,F,36,131,129,131,1915.80,472.61,367.94,370.79
43882,"Removal of stimulator electrodes in upper stomach, open procedure",N,F,18,27,27,27,2052.00,585.68,458.77,459.18
43886,"Revision of skin level port of stomach banding device, open procedure",N,F,61,64,64,64,1879.06,313.46,237.86,250.58
43887,"Removal of skin level port of stomach banding device, open procedure",N,F,47,58,58,58,1085.06,289.30,224.48,228.43
43888,"Removal and replacement of skin level port of stomach banding device, open procedure",N,F,69,83,81,83,1875.32,364.07,279.59,280.40
43999,Stomach procedure,N,F,908,2652,2014,2630,1081.27,239.54,185.05,186.57
43999,Stomach procedure,N,O,743,11048,5701,11034,360.42,103.14,77.09,77.65
44005,Release of intestinal scar tissue,N,F,7742,12193,12146,12190,2939.44,959.79,747.65,748.78
44010,Biopsy or foreign body removal in small bowel,N,F,293,387,386,386,1982.24,600.91,469.82,463.82
44015,Insertion of feeding tube or catheter into upper small bowel,N,F,1842,3677,3621,3676,755.82,126.92,98.86,99.54
44020,"Incision of small bowel for exploration, biopsy, or foreign body removal",N,F,758,807,796,800,2644.02,737.30,573.29,577.73
44021,Incision of small bowel for insertion of tube,N,F,379,450,449,449,2385.13,645.09,504.09,491.53
44025,Biopsy or foreign body removal in large bowel,N,F,308,315,315,315,2504.74,658.16,514.34,513.23
44050,Incisional repair of twisted or herniated small bowel,N,F,2572,3598,3574,3596,2622.81,669.12,520.06,518.83
44055,Incisional correction of abnormal rotation of small bowel,N,F,262,302,299,302,4167.73,1295.96,1007.50,1021.48
44100,Biopsy of small bowel by capsule or tube,N,F,19,159,159,159,514.68,232.05,181.69,200.82
44110,Removal of growth of small or large bowels,N,F,813,1140,1131,1138,2292.69,587.49,456.44,452.22
44111,Removal of multiple small or large bowel growths,N,F,129,165,165,165,3016.09,573.02,443.16,437.33
44120,Partial removal of small bowel,N,F,13139,31245,30262,31148,3377.31,941.23,732.13,733.03
44120,Partial removal of small bowel,N,O,32,32,32,32,2581.14,877.15,685.82,690.27
44121,Partial removal of small bowel,N,F,2279,3037,2648,2697,912.06,210.78,164.33,168.78
44125,Partial removal of small bowel with creation of drainage tract to skin surface,N,F,1101,1241,1226,1241,3613.42,889.61,693.81,679.24
44126,Partial removal of small bowel to correct congenital defect,N,F,46,51,49,51,6023.85,2047.91,1604.07,1602.40
44130,Creation of connection between two segments of small bowel,N,F,1712,2188,2110,2122,3526.22,1002.19,780.34,770.48
44135,Transplantation of small bowel from cadaver donor,N,F,13,21,21,21,17490.30,2054.13,1607.43,1610.50
44139,Release of large bowel from spleen and abdominal wall,N,F,6905,12561,12507,12556,424.88,104.02,80.92,82.55
44139,Release of large bowel from spleen and abdominal wall,N,O,11,12,12,12,411.17,111.83,87.34,92.16
44140,Partial removal of large bowel,N,F,9768,20052,19815,19979,3475.91,1064.51,827.57,840.85
44140,Partial removal of large bowel,N,O,22,22,22,22,2845.24,973.65,761.32,763.76
44141,Partial removal of large bowel with creation of opening to the skin,N,F,2512,3226,3207,3226,4534.63,1548.25,1204.55,1219.40
44143,Partial removal of large bowel with creation of opening,N,F,7742,13052,12968,13049,4393.54,1425.46,1109.54,1116.62
44143,Partial removal of large bowel with creation of opening,N,O,11,11,11,11,3209.64,1510.35,1184.12,1126.53
44144,Partial removal of large bowel with creation of small or large bowel opening,N,F,1938,2370,2355,2369,4645.37,1508.84,1172.42,1192.78
44145,Partial removal of large bowel and reattachment to rectum,N,F,4860,8715,8688,8708,4383.42,1307.59,1017.16,1008.53
44145,Partial removal of large bowel and reattachment to rectum,N,O,16,18,18,18,3586.48,1279.05,1001.40,1011.57
44146,Partial removal of large bowel and reattachment to rectum and creation of large bowel opening,N,F,1285,1621,1618,1621,5154.40,1719.34,1341.60,1339.12
44147,Partial removal of large bowel,N,F,293,496,496,496,4228.40,1447.34,1130.69,1142.45
44150,Removal of large bowel with attachment of small bowel to rectum or creation of small bowel opening,N,F,2712,3497,3490,3497,4834.64,1584.72,1235.60,1253.90
44151,Removal of large bowel with creation of small bowel opening,N,F,81,86,86,86,5305.43,1849.61,1429.45,1470.06
