HCPCS Code,HCPCS Description,HCPCS Drug Indicator,Place of Service,Number of Providers,Number of Services,Number of Unique Beneficiary/Provider Interactions,Number of Distinct Medicare Beneficiary/Per Day Services,Average Submitted Charge Amount,Average Medicare Allowed Amount,Average Medicare Payment Amount,Average Medicare Standardized Payment Amount
50820,Connection of urinary duct (ureter) to small bowel with creation of opening,N,F,755,1299,1291,1297,4613.67,996.40,777.37,704.06
50825,Connection of urinary duct (ureter) to large and/or small bowel with creation of opening,N,F,116,151,151,151,6171.16,1202.55,940.24,945.54
50830,Repair to restore urine flow in urinary duct (ureter),N,F,56,62,62,62,5566.27,1360.63,1066.74,1077.58
50840,Replacement of urinary duct (ureter) using bowel,N,F,30,34,34,34,4966.47,1160.95,907.95,808.31
50845,Connection of the bladder to pouch at junction of small and large bowel,N,F,75,102,101,102,4439.76,823.76,635.35,710.11
50860,Connection of urinary duct (ureter) to skin surface,N,F,32,34,34,34,3254.46,790.42,617.90,549.22
50900,Suture repair of urinary duct (ureter),N,F,102,104,103,103,2376.02,623.04,488.46,488.36
50945,Removal of stone from urinary duct (ureter) using an endoscope,N,F,32,32,32,32,2123.24,609.31,477.70,470.78
50947,Repositioning of urinary duct (ureter) and insertion of stent using an endoscope,N,F,142,161,161,161,3971.08,1112.16,865.27,849.51
50948,Repositioning of urinary duct (ureter) using an endoscope,N,F,63,67,67,67,3427.41,955.54,749.15,751.43
50949,Urinary duct (ureter) procedure using an endoscope,N,F,196,399,390,391,3705.22,892.53,699.75,699.75
50951,Examination of kidney and urinary duct (ureter) using an endoscopy which is inserted through an already created urinary duct (ureter) opening,N,F,109,147,137,147,1016.63,260.78,202.40,201.75
50953,Insertion of catheter into urinary duct (ureter) using an endoscopy which is inserted through an already created urinary duct (ureter) opening,N,F,85,124,112,124,1058.88,290.80,222.19,216.51
50955,Biopsy of kidney or urinary duct (ureter) using an endoscopy which is inserted through an already created urinary duct (ureter) opening,N,F,34,41,39,41,1278.79,376.65,295.29,293.17
50957,Destruction and/or removal of kidney or urinary duct (ureter) growths using an endoscopy which is inserted through an already created urinary duct (ureter) opening,N,F,26,52,40,52,1106.62,288.80,226.42,216.09
50961,Removal of foreign body or stone from kidney or urinary duct (ureter) using an endoscopy which is inserted through an already created urinary duct (ureter) opening,N,F,75,102,98,102,1270.76,238.22,184.40,184.84
50970,Examination of kidney and urinary duct (ureter) using an endoscope,N,F,24,29,29,29,985.19,208.80,163.70,180.14
50972,Insertion of catheter into urinary duct (ureter) using an endoscope,N,F,10,11,11,11,1089.50,222.39,168.01,174.64
50974,Biopsy of kidney or urinary duct (ureter) using an endoscope,N,F,14,14,14,14,1681.91,394.65,309.41,311.01
50976,Destruction and/or removal of kidney or urinary duct (ureter) growths using an endoscope,N,F,14,14,14,14,1723.36,427.77,335.37,321.02
50980,Removal of foreign body or stone from kidney or urinary duct (ureter) using an endoscope,N,F,20,25,25,25,1208.29,318.66,247.69,243.29
51020,Incision of bladder with destruction of growths and/or insertion of radioactive material,N,F,70,107,102,107,1157.95,417.53,313.70,339.88
51020,Incision of bladder with destruction of growths and/or insertion of radioactive material,N,O,12,14,13,14,1042.74,485.39,374.76,368.02
51040,Incision of bladder with drainage,N,F,2708,6239,6122,6239,1226.52,269.49,208.66,213.01
51040,Incision of bladder with drainage,N,O,75,94,92,94,839.87,267.40,209.12,209.61
51045,Incision of bladder with insertion of catheter or stent in urinary duct (ureter),N,F,367,868,853,860,1532.62,315.51,243.50,251.32
51045,Incision of bladder with insertion of catheter or stent in urinary duct (ureter),N,O,11,34,21,34,973.84,461.66,360.31,378.09
51050,Incision of bladder with removal of bladder stone,N,F,856,1003,1001,1002,1541.40,367.74,286.54,287.71
51050,Incision of bladder with removal of bladder stone,N,O,14,20,20,20,869.94,416.52,326.55,302.13
51065,Incision of bladder with basket removal and/or ultrasonic crushing of stones in urinary duct (ureter),N,F,56,97,92,95,1850.55,525.71,400.98,424.61
51080,Incision and drainage of bladder abscess,N,F,33,39,39,39,1129.99,244.32,191.54,188.43
51100,Needle aspiration of bladder,N,F,42,48,47,48,188.29,29.21,22.24,22.67
51100,Needle aspiration of bladder,N,O,26,84,48,84,160.40,40.02,31.37,28.80
51101,Aspiration of bladder using catheter or trocar,N,F,105,166,165,166,316.93,35.52,27.38,27.75
51101,Aspiration of bladder using catheter or trocar,N,O,23,111,62,111,226.14,88.82,69.32,72.32
51102,Aspiration of bladder with insertion of bladder tube to skin surface,N,F,4655,12232,11611,12229,741.19,149.50,115.29,116.67
51102,Aspiration of bladder with insertion of bladder tube to skin surface,N,O,512,2083,1019,2083,576.89,221.66,168.14,174.02
51500,Repair of congenital bladder defect,N,F,109,112,112,112,2058.49,459.41,360.18,362.91
51520,Removal of bladder neck,N,F,30,34,33,34,1958.83,366.54,287.37,292.83
51525,Repair of ruptured bowel into bladder,N,F,286,318,318,318,2469.97,566.90,436.39,440.07
51530,Removal of bladder growth,N,F,122,127,126,127,2355.11,497.96,386.84,406.43
51535,"Incision, removal, or repair of abnormal drainage tract from bladder into bowel",N,F,70,70,70,70,1802.14,624.24,478.87,482.97
51550,Partial removal of bladder,N,F,738,814,813,814,2615.90,614.84,476.02,489.89
51555,Partial removal of bladder,N,F,360,437,435,437,4047.04,894.78,696.12,691.26
51565,Partial removal of bladder with reimplantation of urinary ducts (ureters),N,F,155,166,165,166,3794.92,922.99,723.45,710.97
51570,Removal of bladder,N,F,125,148,148,148,5023.57,1013.88,794.88,792.50
51575,Removal of bladder and lymph nodes on both sides of pelvis,N,F,154,205,205,205,5589.84,1416.65,1107.49,1088.59
51580,Removal of bladder with transplantation of urinary ducts (ureters),N,F,11,11,11,11,5498.26,1429.82,1120.98,1164.83
51585,Removal of bladder and lymph nodes on both sides of pelvis,N,F,28,44,44,44,4442.07,1681.06,1279.08,1299.94
51590,Removal of bladder with transplantation of urinary ducts (ureters) to small or large bowel with creation of urinary opening,N,F,708,1078,1077,1077,6923.35,1448.93,1129.81,1122.87
51595,Removal of bladder and lymph nodes on both sides of pelvis with transplantation of urinary ducts (ureters) to small or large bowel with creation of urinary opening,N,F,1426,3185,3180,3181,8581.44,1713.94,1334.63,1334.80
51596,"Removal of bladder and lymph nodes on both sides of pelvis with transplantation of urinary ducts (ureters) to small and/or large bowel with creation of urinary opening, open procedure",N,F,321,599,599,599,10195.60,1865.37,1455.03,1428.27
51597,"Removal of bladder, urinary ducts (ureters)",N,F,300,449,449,449,9639.22,1853.41,1443.88,1434.46
51600,Injection procedure for X-ray imaging of the bladder or during voiding,N,F,7227,18664,18141,18659,348.40,38.93,29.86,30.09
51600,Injection procedure for X-ray imaging of the bladder or during voiding,N,O,1429,12274,11884,12272,558.37,118.67,90.94,93.25
51605,Injection procedure for X-ray imaging of the bladder and bladder canal (urethra),N,F,14,16,16,16,193.13,29.94,23.47,23.70
51610,Injection procedure through the bladder and bladder canal (urethra) for X-ray imaging,N,F,1641,3856,3570,3848,393.71,51.42,39.03,39.14
51610,Injection procedure through the bladder and bladder canal (urethra) for X-ray imaging,N,O,229,582,538,582,428.48,88.14,66.55,69.78
51700,Bladder irrigation and/or instillation,N,F,4109,31045,24083,31006,362.54,34.96,26.93,26.40
51700,Bladder irrigation and/or instillation,N,O,7661,151680,83754,151611,213.64,77.40,58.60,60.51
51701,Insertion of temporary bladder catheter,N,F,2482,13538,11845,13527,130.83,27.30,20.37,21.25
51701,Insertion of temporary bladder catheter,N,O,12109,160839,126283,160786,158.21,54.19,40.56,41.33
51702,Insertion of indwelling bladder catheter,N,F,12671,36253,30131,36212,203.93,29.84,22.77,23.16
51702,Insertion of indwelling bladder catheter,N,O,11590,182541,90028,182456,209.58,69.69,51.74,52.71
51703,Insertion of indwelling bladder catheter,N,F,5725,22472,20575,22455,317.46,81.87,63.04,63.54
51703,Insertion of indwelling bladder catheter,N,O,4546,34544,18807,34532,331.02,131.01,98.86,98.10
51705,Removal of skin suture with change of bladder tube,N,F,6099,22300,13685,22295,269.24,48.14,36.39,37.12
51705,Removal of skin suture with change of bladder tube,N,O,6297,110629,32303,110626,262.50,88.87,65.51,67.40
51710,Removal of suture around skin surface tube with change of bladder tube,N,F,1319,3887,2445,3887,385.44,76.71,58.89,58.03
51710,Removal of suture around skin surface tube with change of bladder tube,N,O,1631,12916,4607,12916,386.85,127.17,95.38,94.73
51715,Injection or implant of synthetic material into bladder and/or bladder canal (urethra) using an endoscope,N,F,2135,8039,7025,8036,1617.23,442.23,341.75,348.72
51715,Injection or implant of synthetic material into bladder and/or bladder canal (urethra) using an endoscope,N,O,393,2143,1753,2143,848.07,286.66,217.65,220.57
51720,"Bladder instillation of cancer preventive, inhibiting, or suppressive agent",N,F,2649,18332,9627,18325,367.25,64.51,49.38,50.78
51720,"Bladder instillation of cancer preventive, inhibiting, or suppressive agent",N,O,6835,159223,44371,159211,326.35,108.09,82.29,83.66
51725,Insertion of device into bladder to measure pressure of urine flow,N,F,286,2259,2160,2258,326.26,68.74,52.64,53.39
51725,Insertion of device into bladder to measure pressure of urine flow,N,O,777,10042,9321,9968,515.58,147.73,113.00,114.54
51726,Insertion of electronic device into bladder with measurement of urine flow pressure,N,F,614,3315,3243,3314,466.03,80.06,60.71,62.23
51726,Insertion of electronic device into bladder with measurement of urine flow pressure,N,O,1444,6958,6504,6946,729.23,246.61,188.36,189.74
51727,Insertion of electronic device into bladder with bladder canal (urethra) pressure studies,N,F,190,686,682,686,485.89,98.05,74.21,74.78
51727,Insertion of electronic device into bladder with bladder canal (urethra) pressure studies,N,O,507,2600,2314,2353,608.97,275.05,210.10,208.50
51728,Insertion of electronic device into bladder with voiding pressure studies,N,F,913,11671,11582,11670,438.78,94.25,71.65,70.98
51728,Insertion of electronic device into bladder with voiding pressure studies,N,O,4276,64899,61340,64152,724.72,282.11,215.88,219.30
51729,Insertion of electronic device into bladder with voiding and bladder canal (urethra) pressure studies,N,F,813,10805,10737,10805,599.57,137.90,105.15,102.92
51729,Insertion of electronic device into bladder with voiding and bladder canal (urethra) pressure studies,N,O,5565,75089,70982,74489,815.49,317.66,243.76,244.58
51736,Timed assessment of bladder emptying,N,F,146,1230,1109,1230,115.31,7.22,5.35,5.28
51736,Timed assessment of bladder emptying,N,O,499,11816,8455,11815,95.41,14.23,10.42,10.24
51741,Electronic assessment of bladder emptying,N,F,1734,35686,32556,35681,168.92,5.84,4.32,4.32
51741,Electronic assessment of bladder emptying,N,O,10197,521166,399578,514635,176.91,13.04,9.58,9.35
51784,Non-needle measurement and recording of electrical activity of muscles at bladder and bowel openings,N,F,1294,20214,19757,20214,335.44,42.26,32.48,33.29
52204,Biopsy of the bladder using an endoscope,N,O,1353,6441,5880,6441,1124.81,349.04,265.85,265.75
51784,Non-needle measurement and recording of electrical activity of muscles at bladder and bowel openings,N,O,7534,159215,133674,157610,463.15,110.33,85.25,85.51
51785,Needle measurement and recording of electrical activity of muscles at bladder and bowel openings,N,F,237,3460,3426,3453,386.35,65.51,50.50,51.20
51785,Needle measurement and recording of electrical activity of muscles at bladder and bowel openings,N,O,148,1737,1681,1737,371.55,139.54,107.55,106.25
51792,Assessment of muscle signal of pelvic nerves,N,F,56,746,740,746,268.99,29.62,22.96,24.20
51792,Assessment of muscle signal of pelvic nerves,N,O,894,16814,14636,16649,538.76,157.81,121.91,114.05
51797,Insertion of device into the abdomen with measurement of pressure and urine flow rate,N,F,1106,17144,17028,17143,276.17,44.17,34.11,34.15
51797,Insertion of device into the abdomen with measurement of pressure and urine flow rate,N,O,7708,126960,120137,125690,430.61,102.37,79.37,79.93
51798,Ultrasound measurement of bladder capacity after voiding,N,F,238,2610,2249,2610,237.24,18.54,13.62,12.87
51798,Ultrasound measurement of bladder capacity after voiding,N,O,12837,2016148,1375079,2015785,76.06,19.15,13.96,14.03
51800,Repair of bladder and/or bladder canal (urethra),N,F,100,118,117,118,3377.64,782.05,606.05,612.05
51840,Suture of bladder neck to vaginal wall and pubic bone with bladder canal suspension,N,F,300,643,643,643,1675.30,324.78,251.07,260.07
51841,Resuture of bladder neck to vaginal wall and pubic bone with bladder canal suspension,N,F,62,95,94,94,2163.89,558.09,436.33,448.64
51845,Repair of female bladder neck,N,F,53,131,131,131,1745.72,396.44,308.32,306.15
51860,"Suture of wound, injury, or rupture of the bladder",N,F,1228,1370,1363,1370,1911.40,481.78,375.26,382.64
51865,"Suture of wound, injury, or rupture of bladder",N,F,753,839,831,839,2454.92,659.38,515.40,515.93
51880,Closure of skin surface bladder tube site,N,F,235,258,254,258,1369.16,297.83,232.73,233.32
51900,Repair of abnormal drainage tract from bladder into the vagina,N,F,107,109,107,109,2373.84,559.81,430.89,439.71
51960,Enlargement of the bladder using a portion of bowel,N,F,108,132,132,132,5085.28,1190.69,912.54,924.38
51980,Creation of a drainage tract from the bladder to the skin surface,N,F,29,34,34,34,2131.36,534.40,415.58,420.64
51990,Suture suspension of bladder canal (urethra) to control leakage using an endoscope,N,F,205,989,989,989,1942.23,308.07,237.36,242.78
51992,Creation of sling around bladder canal (urethra) to control leakage using an endoscope,N,F,115,193,193,193,3071.65,583.27,455.42,458.30
51999,Bladder procedure using an endoscope,N,F,528,1283,1269,1271,6767.21,1210.86,944.72,944.72
52000,Diagnostic examination of the bladder and bladder canal (urethra) using an endoscope,N,F,11091,289958,248991,289902,718.89,164.47,124.37,126.48
52000,Diagnostic examination of the bladder and bladder canal (urethra) using an endoscope,N,O,8456,704463,581999,704434,517.13,200.71,150.50,152.20
52001,Irrigation and removal of multiple blood clots from bladder and bladder canal (urethra) using an endoscope,N,F,4596,12486,11693,12466,948.49,270.33,210.12,212.89
52001,Irrigation and removal of multiple blood clots from bladder and bladder canal (urethra) using an endoscope,N,O,700,1990,1797,1989,882.46,360.06,277.78,274.69
52005,Insertion of catheter into urinary duct (ureter) using an endoscope,N,F,6545,46861,42953,44312,1356.31,234.97,181.29,188.14
52005,Insertion of catheter into urinary duct (ureter) using an endoscope,N,O,460,2174,2007,2159,704.31,238.27,183.30,186.45
52007,Insertion of catheter into urinary duct (ureter) and biopsy of urinary duct and/or renal pelvis using an endoscope,N,F,293,499,472,498,1107.63,205.62,159.33,156.54
52007,Insertion of catheter into urinary duct (ureter) and biopsy of urinary duct and/or renal pelvis using an endoscope,N,O,17,30,27,30,1172.17,444.95,346.49,327.17
52010,Insertion of catheter into sperm duct using an endoscope,N,F,12,12,12,12,865.48,117.53,91.05,92.57
52204,Biopsy of the bladder using an endoscope,N,F,6224,31338,29182,31333,1570.57,268.27,206.84,212.31
52214,"Destruction of tissue in the bladder, bladder canal (urethra) or surrounding glands using an endoscope",N,F,4716,16010,15030,16005,1992.82,253.44,195.90,200.53
52214,"Destruction of tissue in the bladder, bladder canal (urethra) or surrounding glands using an endoscope",N,O,932,6774,6019,6774,2226.92,680.04,526.60,504.74
52224,Destruction of (less than 0.5 centimeters) growths of the bladder and bladder canal (urethra) using an endoscope,N,F,5261,26356,24222,26354,2152.76,328.44,253.27,256.44
52224,Destruction of (less than 0.5 centimeters) growths of the bladder and bladder canal (urethra) using an endoscope,N,O,2592,25034,20546,25032,2261.55,704.90,543.95,532.32
