HCPCS Code,HCPCS Description,HCPCS Drug Indicator,Place of Service,Number of Providers,Number of Services,Number of Unique Beneficiary/Provider Interactions,Number of Distinct Medicare Beneficiary/Per Day Services,Average Submitted Charge Amount,Average Medicare Allowed Amount,Average Medicare Payment Amount,Average Medicare Standardized Payment Amount
44300 ,"Insertion of small bowel tube, open procedure ",N ,F ,2041,2821,2744,2819,2142.26,634.52,494.85,500.59
44310 ,Creation of small bowel feeding tube ,N ,F ,3760,5641,5594,5629,2765.72,611.77,476.83,484.10
44312 ,Revision of small bowel opening and scar tissue release ,N ,F ,487,559,542,559,1635.93,513.39,395.38,407.65
44314 ,Reconstruction of small bowel opening ,N ,F ,900,1051,1029,1051,2712.94,774.60,602.36,609.02
44316 ,Creation of small bowel pouch with valve ,N ,F ,33,37,37,37,4584.89,1051.72,816.13,836.01
44320 ,Creation of large bowel drainage tract to skin surface ,N ,F ,3770,5172,5156,5170,3003.87,990.70,771.76,783.53
44322 ,Creation of large bowel opening with multiple biopsies ,N ,F ,37,39,39,39,3191.08,748.95,581.55,599.28
44340 ,Revision of large bowel opening and scar tissue release ,N ,F ,632,718,687,718,1566.03,568.64,440.53,457.01
44340 ,Revision of large bowel opening and scar tissue release ,N ,O ,12,12,12,12,1346.98,561.25,402.98,468.67
44345 ,Reconstruction of large bowel opening ,N ,F ,772,841,823,841,2470.51,858.30,667.00,674.97
44346 ,Revision of large bowel opening and hernia repair ,N ,F ,1479,1799,1763,1798,2844.96,926.20,718.81,744.27
44360 ,Examination of small bowel using an endoscope ,N ,F ,3252,6895,6754,6894,805.75,166.88,128.91,131.78
44360 ,Examination of small bowel using an endoscope ,N ,O ,30,38,38,38,581.98,146.52,113.04,112.02
44361 ,Biopsy of small bowel using an endoscope ,N ,F ,2885,14565,14336,14565,1108.88,225.25,173.62,171.54
44361 ,Biopsy of small bowel using an endoscope ,N ,O ,60,434,430,434,907.07,109.97,84.61,81.60
44363 ,Removal of foreign bodies in small bowel using an endoscope ,N ,F ,107,130,127,130,1016.50,174.66,132.13,131.96
44364 ,Removal of small bowel polyps or growths using an endoscope ,N ,F ,292,378,365,378,1224.03,248.61,192.72,193.85
44365 ,Removal of small bowel polyps or growths using an endoscope ,N ,F ,107,250,236,250,1838.86,315.83,245.52,235.76
44366 ,Control of bleeding in small bowel using an endoscope ,N ,F ,1933,3702,3522,3701,1037.62,265.19,205.53,208.09
44369 ,Destruction of small bowel polyps or growths using an endoscope ,N ,F ,880,1735,1650,1735,1077.49,277.40,215.14,218.70
44370 ,Insertion of small bowel stent using an endoscope ,N ,F ,65,113,108,113,1098.10,280.88,215.99,214.58
44372 ,Insertion of feeding tube (accessed beneath the skin) into small bowel using an endoscope ,N ,F ,555,1242,1051,1241,910.86,268.16,207.46,212.38
44373 ,Convert stomach tube to small bowel tube (accessed beneath the skin) using an endoscope ,N ,F ,506,1141,932,1141,834.95,193.98,150.49,153.10
44376 ,Diagnostic examination of small bowel using an endoscope ,N ,F ,542,1308,1276,1308,1022.62,298.76,231.75,230.41
44376 ,Diagnostic examination of small bowel using an endoscope ,N ,O ,17,176,175,176,539.63,194.19,152.24,137.29
44377 ,Biopsy of small bowel using an endoscope ,N ,F ,388,1092,1077,1092,1496.45,345.42,266.83,266.19
44377 ,Biopsy of small bowel using an endoscope ,N ,O ,7,181,139,181,734.52,186.36,144.95,130.99
44378 ,Control of bleeding beyond second portion of small bowel using an endoscope ,N ,F ,376,983,930,983,1361.47,432.28,336.13,330.88
44379 ,Insertion of small bowel stent using an endoscope ,N ,F ,10,15,15,15,1004.33,437.11,342.70,350.46
44380 ,Diagnostic examination of small bowel using an endoscope which is inserted through abdominal opening ,N ,F ,1981,2644,2526,2644,568.57,91.58,70.39,72.71
44380 ,Diagnostic examination of small bowel using an endoscope which is inserted through abdominal opening ,N ,O ,65,123,111,123,331.42,53.64,41.41,40.72
44382 ,Biopsy of small bowel using an endoscope which is inserted through abdominal opening ,N ,F ,1148,1692,1512,1692,686.86,116.42,88.49,91.14
44382 ,Biopsy of small bowel using an endoscope which is inserted through abdominal opening ,N ,O ,19,22,20,22,531.15,67.27,46.41,50.10
44384 ,Placement of stent in small bowel using an endoscope which is inserted through abdominal opening ,N ,F ,10,23,17,22,3184.80,418.86,309.86,335.41
44385 ,Diagnostic examination of defect in wall of small bowel using an endoscope ,N ,F ,674,1165,1091,1165,845.63,118.73,89.70,92.16
44385 ,Diagnostic examination of defect in wall of small bowel using an endoscope ,N ,O ,123,319,286,319,658.84,269.10,201.22,202.28
44386 ,Biopsy of small bowel using an endoscope ,N ,F ,866,1379,1328,1379,1077.20,167.02,125.19,127.93
44386 ,Biopsy of small bowel using an endoscope ,N ,O ,63,164,157,164,1025.39,298.23,226.49,213.28
44388 ,Diagnostic examination of large bowel using an endoscope which is inserted through abdominal opening ,N ,F ,4280,6276,6200,6276,1042.01,211.79,162.42,167.35
44388 ,Diagnostic examination of large bowel using an endoscope which is inserted through abdominal opening ,N ,O ,82,106,105,106,888.27,340.93,262.20,263.18
44389 ,Biopsies of large bowel using an endoscope which is inserted through abdominal opening ,N ,F ,2267,2884,2847,2884,1131.54,200.73,153.48,157.03
44389 ,Biopsies of large bowel using an endoscope which is inserted through abdominal opening ,N ,O ,43,44,44,44,951.24,340.97,262.60,266.57
44390 ,Removal of foreign bodies from large bowel using an endoscope which is inserted through abdominal opening ,N ,F ,37,39,38,39,1154.64,246.30,188.48,189.65
44391 ,Control of bleeding in large bowel using an endoscope which is inserted through abdominal opening ,N ,F ,178,204,200,204,1149.54,237.74,183.15,187.00
44392 ,Removal of polyps or growths of large bowel using an endoscope which is inserted through abdominal opening ,N ,F ,396,590,586,590,1076.15,215.61,164.90,168.99
44392 ,Removal of polyps or growths of large bowel using an endoscope which is inserted through abdominal opening ,N ,O ,12,12,12,12,892.80,385.89,302.54,299.70
44394 ,Removal of large bowel polyps or growths using an endoscope ,N ,F ,1623,2080,2062,2080,1291.11,291.00,224.48,229.12
44394 ,Removal of large bowel polyps or growths using an endoscope ,N ,O ,27,33,32,33,939.71,480.24,360.75,378.80
44401 ,Destruction of large bowel growths using an endoscope which is inserted through abdominal opening ,N ,F ,13,16,16,16,1930.87,284.69,223.19,233.35
44404 ,Injections of large bowel using an endoscope which is inserted through abdominal opening ,N ,F ,24,24,24,24,1815.05,372.54,292.07,289.92
44500 ,Oral introduction of long drainage tube into small bowel ,N ,F ,2942,9616,9120,9615,105.96,24.36,18.91,19.90
44500 ,Oral introduction of long drainage tube into small bowel ,N ,O ,13,15,14,15,94.92,25.24,17.22,17.46
44602 ,"Suture of small bowel for perforated ulcer, pouch, wound, injury or rupture ",N ,F ,2967,3853,3769,3852,3419.10,1126.24,880.15,893.56
44603 ,"Suture of multiple small bowel ulcers, defects, wounds, injuries, or rupture ",N ,F ,999,1430,1365,1429,3933.12,1252.93,977.58,987.92
44604 ,"Suture of large bowel ulcer, defect, wound, injury, or rupture ",N ,F ,1522,1858,1828,1857,2804.58,724.31,563.65,580.93
44605 ,"Suture of large bowel ulcer, defect, wound, injury, or rupture with creation of opening ",N ,F ,170,174,173,174,3346.22,1085.71,848.97,859.21
44615 ,Release of small bowel obstruction ,N ,F ,281,338,306,310,3088.66,773.20,599.04,614.74
44620 ,Closure of large or small bowel opening ,N ,F ,2238,3097,3054,3085,2359.77,672.84,523.88,535.73
44625 ,Closure of large or small bowel opening with bowel removal and reattachment ,N ,F ,3344,5544,5501,5537,2853.80,835.18,648.75,658.33
44625 ,Closure of large or small bowel opening with bowel removal and reattachment ,N ,O ,15,15,15,15,2675.71,759.50,595.45,587.78
44626 ,Closure of large or small bowel opening with bowel removal and reattachment of large bowel and rectum ,N ,F ,3900,5532,5510,5527,4027.08,1267.67,987.09,996.87
44626 ,Closure of large or small bowel opening with bowel removal and reattachment of large bowel and rectum ,N ,O ,11,11,11,11,4972.18,1112.86,861.41,898.24
44640 ,Closure of abnormal drainage tract of small bowel ,N ,F ,1210,1557,1452,1521,3666.52,1119.57,866.38,878.78
44650 ,Closure of abnormal drainage tract within small bowel or small to large bowel ,N ,F ,338,386,378,382,3762.91,1063.21,832.27,827.44
44660 ,Closure of abnormal drainage tract of small bowel ,N ,F ,334,355,351,353,3140.08,862.65,672.26,685.94
44661 ,Closure of abnormal drainage tract from small bowel into urinary bladder ,N ,F ,877,968,967,968,3932.79,1091.38,848.82,861.53
44680 ,Surgical folding of upper small bowel upon itself ,N ,F ,90,108,106,108,2767.69,680.31,533.58,553.07
44700 ,Suspension of small bowel using mesh or prosthesis ,N ,F ,270,804,791,804,2505.39,420.68,328.01,341.74
44701 ,Irrigation of large bowel during surgery ,N ,F ,94,111,111,111,451.51,150.86,116.38,119.17
44799 ,Small bowel procedure ,N ,F ,13,13,13,13,1770.78,565.26,443.16,443.16
44800 ,Repair of congenital bowel defect ,N ,F ,498,514,513,513,1944.75,462.23,361.86,371.70
44820 ,Removal of growth from abdominal cavity ,N ,F ,104,107,107,107,2241.51,686.82,527.47,547.32
44850 ,Suture of abdominal cavity tissue ,N ,F ,103,184,181,181,2032.18,441.44,341.01,357.21
44899 ,Procedure for congenital bowel defect ,N ,F ,60,62,62,62,2204.36,571.18,448.03,448.03
44900 ,"Drainage of abscess of appendix, open procedure ",N ,F ,117,132,132,132,2141.92,524.83,409.07,426.95
44950 ,Removal of appendix ,N ,F ,1629,1971,1970,1970,1727.96,599.01,463.22,476.77
44955 ,Removal of appendix ,N ,F ,2817,4240,4237,4237,465.81,73.35,57.05,58.00
44960 ,Removal of ruptured infected appendix ,N ,F ,1469,1747,1746,1746,2198.54,799.07,621.43,637.36
44970 ,Removal of appendix using an endoscope ,N ,F ,10326,22326,22314,22315,1918.69,560.66,433.58,446.29
44970 ,Removal of appendix using an endoscope ,N ,O ,32,32,32,32,1756.87,525.12,411.54,416.93
44979 ,Appendix procedure using an endoscope ,N ,F ,92,104,104,104,2647.84,681.72,529.28,528.71
45000 ,Drainage of pelvic abscess ,N ,F ,151,204,166,204,1281.17,416.51,325.42,331.09
45005 ,Drainage of rectal abscess ,N ,F ,134,140,138,140,992.21,176.87,136.56,140.80
45005 ,Drainage of rectal abscess ,N ,O ,52,59,58,59,492.38,259.55,200.06,209.91
45020 ,Drainage of pelvic or rectal abscess ,N ,F ,213,243,232,243,1269.13,545.77,423.45,434.27
45020 ,Drainage of pelvic or rectal abscess ,N ,O ,15,17,17,17,893.02,516.27,404.76,463.15
45100 ,Biopsy of rectum ,N ,F ,999,1509,1445,1486,1351.90,341.93,264.67,267.76
45100 ,Biopsy of rectum ,N ,O ,100,123,119,120,661.91,302.89,234.48,234.07
45108 ,Removal of rectal muscle growth ,N ,F ,36,38,38,38,1122.84,400.72,296.14,332.38
45110 ,"Removal of rectum with creation of large bowel opening, open abdominal and rectal procedure ",N ,F ,1236,1741,1740,1740,4925.08,1480.59,1152.95,1179.65
45111 ,"Partial removal of rectum, open abdominal procedure ",N ,F ,432,479,479,479,3411.79,679.78,530.69,536.45
45112 ,"Removal of rectum, open abdominal and rectal procedure ",N ,F ,183,227,226,226,5493.02,1612.63,1249.25,1264.93
45113 ,Partial removal of rectum and attachment of small bowel to anus ,N ,F ,63,64,64,64,6624.69,1587.25,1222.97,1228.78
45114 ,Partial removal of rectum ,N ,F ,27,28,28,28,6170.67,1410.59,1101.52,1109.49
45116 ,Partial removal of rectum ,N ,F ,15,15,15,15,3447.28,948.48,735.92,749.58
45119 ,"Removal of rectum, open abdominal and rectal procedure ",N ,F ,95,125,123,125,5821.73,1641.89,1274.16,1313.70
45120 ,Removal of congenital rectal defect ,N ,F ,19,22,22,22,3652.15,1078.57,845.22,838.56
45121 ,"Removal of congenital rectal defect and large bowel with multiple biopsies, open abdominal and rectal procedure ",N ,F ,15,15,15,15,3822.35,1241.74,979.15,965.91
45123 ,Partial removal of rectum ,N ,F ,234,343,339,343,3064.61,977.11,749.84,760.78
45126 ,"Removal of large bowel, rectum, prostate, urinary structures and/or uterus and cervix ",N ,F ,122,135,135,135,10688.48,1935.49,1517.57,1481.08
45130 ,Repair of prolapsed rectum ,N ,F ,1159,2413,2364,2413,2812.45,957.29,747.04,753.82
45135 ,Repair of prolapsed rectum ,N ,F ,32,35,35,35,3335.37,1300.82,997.01,1021.36
45136 ,Removal of small bowel pouch with creation of small bowel opening ,N ,F ,92,100,100,100,6500.38,1536.74,1182.23,1209.24
45150 ,Removal of scar tissue in rectum ,N ,F ,35,90,89,90,1236.65,373.77,280.88,305.76
45160 ,Removal of rectal growth ,N ,F ,40,53,53,53,2210.18,1021.99,798.12,820.35
45171 ,Removal of rectal growth ,N ,F ,1990,3237,3131,3198,2208.08,628.85,487.67,492.18
45171 ,Removal of rectal growth ,N ,O ,43,52,52,52,2082.23,604.14,457.22,469.13
45172 ,Removal of rectal muscle growth ,N ,F ,1253,2303,2253,2285,2508.67,795.95,618.91,628.03
45172 ,Removal of rectal muscle growth ,N ,O ,12,15,13,13,1705.38,713.60,559.46,533.35
45190 ,Destruction of rectal growth ,N ,F ,141,210,199,210,2230.18,757.36,583.98,581.55
45190 ,Destruction of rectal growth ,N ,O ,11,130,114,130,2131.80,767.64,595.71,546.89
45300 ,Diagnostic examination of rectum and large bowel using an endoscope ,N ,F ,2514,6876,6495,6875,353.96,40.40,30.78,31.06
45300 ,Diagnostic examination of rectum and large bowel using an endoscope ,N ,O ,1307,23269,20144,23269,256.31,124.24,92.68,92.00
45303 ,Dilation of rectum and large bowel using an endoscope ,N ,F ,142,175,160,175,1321.57,97.49,74.46,77.54
45303 ,Dilation of rectum and large bowel using an endoscope ,N ,O ,42,456,306,456,1929.41,955.05,739.01,771.53
45305 ,Biopsy of rectum and large bowel using an endoscope ,N ,F ,536,692,677,692,494.12,93.35,70.92,73.04
45305 ,Biopsy of rectum and large bowel using an endoscope ,N ,O ,183,267,257,267,447.68,199.92,150.93,151.96
45307 ,Foreign body removal in rectum and large bowel using an endoscope ,N ,F ,71,74,71,74,494.18,97.77,72.45,73.32
45307 ,Foreign body removal in rectum and large bowel using an endoscope ,N ,O ,9,68,45,68,413.13,244.19,191.45,180.02
45308 ,Removal of polyp or growth of rectum and large bowel using an endoscope ,N ,F ,49,49,49,49,399.88,105.31,82.62,81.98
45308 ,Removal of polyp or growth of rectum and large bowel using an endoscope ,N ,O ,10,13,12,13,765.62,230.95,180.94,168.92
45309 ,Removal of polyp or growth of rectum and large bowel using an endoscope ,N ,F ,49,53,53,53,525.38,91.72,70.54,72.38
45315 ,Removal of multiple polyps or growths in rectum and large bowel using an endoscope ,N ,F ,27,28,28,28,604.57,125.26,93.97,97.87
45317 ,Control of bleeding in rectum and large bowel using an endoscope ,N ,F ,174,226,206,226,624.86,132.31,102.61,104.21
45317 ,Control of bleeding in rectum and large bowel using an endoscope ,N ,O ,59,178,106,178,565.93,258.49,199.49,191.52
45320 ,Destruction of polyps or growths of the rectum and large bowel using an endoscope ,N ,F ,34,37,35,37,700.42,128.03,97.94,97.32
45320 ,Destruction of polyps or growths of the rectum and large bowel using an endoscope ,N ,O ,10,11,11,11,619.87,273.75,214.62,197.48
45321 ,Release of twisted bowel in rectum and large bowel using an endoscope ,N ,F ,95,104,98,104,442.50,101.83,79.37,81.32
45327 ,Insertion of rectal or large bowel stent using an endoscope ,N ,F ,29,31,31,31,355.03,111.84,85.84,88.27
45330 ,Diagnostic examination of large bowel using an endoscope ,N ,F ,14451,54371,52888,54368,496.87,61.36,46.37,47.33
45330 ,Diagnostic examination of large bowel using an endoscope ,N ,O ,1813,12643,11663,12642,353.82,140.56,104.57,102.46
45331 ,Biopsy of large bowel using an endoscope ,N ,F ,12161,43923,42867,43923,629.67,103.40,78.83,80.29
45331 ,Biopsy of large bowel using an endoscope ,N ,O ,1087,2828,2763,2828,518.83,164.72,123.60,119.84
45332 ,Removal of foreign bodies in large bowel using an endoscope ,N ,F ,306,327,320,327,635.62,118.05,90.72,92.23
45333 ,Removal of polyps or growths of large bowel using an endoscope ,N ,F ,1022,1386,1339,1386,730.35,124.54,93.90,95.81
45333 ,Removal of polyps or growths of large bowel using an endoscope ,N ,O ,69,109,104,109,611.04,282.77,219.02,223.07
45334 ,Control of bleeding in large bowel using an endoscope ,N ,F ,2348,3377,3005,3376,660.18,185.08,142.30,144.66
45334 ,Control of bleeding in large bowel using an endoscope ,N ,O ,44,116,100,116,543.50,126.22,98.84,96.88
45335 ,Injections into large bowel using an endoscope ,N ,F ,2624,3739,3681,3739,732.31,95.21,73.11,74.73
45335 ,Injections into large bowel using an endoscope ,N ,O ,95,126,126,126,597.94,269.50,205.27,205.86
45337 ,Release of twisted large bowel using an endoscope ,N ,F ,1081,1329,1233,1328,514.37,141.99,109.58,111.74
45338 ,Removal of polyps or growths of large bowel using an endoscope ,N ,F ,4071,6454,6199,6454,890.65,208.75,159.36,162.59
45338 ,Removal of polyps or growths of large bowel using an endoscope ,N ,O ,131,182,177,182,742.85,325.21,247.19,244.57
45340 ,Dilation of large bowel stricture using an endoscope ,N ,F ,967,1534,1133,1534,882.18,155.34,119.37,121.67
45340 ,Dilation of large bowel stricture using an endoscope ,N ,O ,21,30,24,30,971.00,478.00,374.62,383.96
45341 ,Ultrasound examination of large bowel using an endoscope ,N ,F ,1053,3596,3483,3596,692.58,178.18,136.39,139.57
45341 ,Ultrasound examination of large bowel using an endoscope ,N ,O ,16,66,66,66,456.82,115.54,86.68,86.61
45342 ,Ultrasound guided needle aspiration or biopsy of large bowel using an endoscope ,N ,F ,287,440,430,440,958.04,247.92,192.99,194.73
45346 ,Destruction of polyps or growths of large bowel using an endoscope ,N ,F ,106,154,142,152,2402.06,420.98,325.95,333.37
45349 ,Removal of large bowel tissue using an endoscope ,N ,F ,10,16,16,16,2930.09,477.41,367.95,360.34
45350 ,Rubber banding of large bowel using an endoscope ,N ,F ,83,214,203,213,2335.84,449.01,348.04,348.26
45378 ,Diagnostic examination of large bowel using an endoscope ,N ,F ,22930,608811,602348,608776,1169.45,263.76,201.14,204.63
45378 ,Diagnostic examination of large bowel using an endoscope ,N ,O ,2211,22168,22037,22167,1075.97,389.86,297.03,281.75
45379 ,Removal of foreign bodies in large bowel using an endoscope ,N ,F ,801,1024,1010,1024,1180.85,241.41,186.78,188.82
